Document_ID,writer,index_num,index_title_kor,index_title_eng,title,sector,content_eng,content_kor
4,,1.11,소개,a,범위,Safety Context,"1.11. This Safety Guide applies to solid waste that, owing to its radioactive content, is unsuitable for disposal in landfill facilities or in near surface facilities. However, it may be decided to dispose of waste that is suitable for near surface facilities in a geological disposal facility (e.g. co-disposal of low level waste with intermediate level waste). When such a course of action is adopted, although the safety requirements in Ref. [1] apply, some aspects of this Safety Guide may not be applicable. In accordance with the graded approach set out in the BSS [4], the ability of the chosen disposal system to provide containment of the waste and isolation of the waste from people and the environment is required to be commensurate with the hazard potential of the waste.","1.11. 본 안전지침은 단순 매립시설이나 천층처분시설에 부적합한 고체 폐기물에 대해 적용된다. 그러나 천층처분시설에 적합한 폐기물을 심층처분시설(즉, 저준위폐기물을 중준위폐기물과 함께 공동 처분)에 처분하도록 결정될 수도 있다. 이러한 행위가 채택될 때 참고문헌[1]의 안전요건이 적용되나 본 안전지침의 일부 측면은 적용되지 않을 수 있다. BSS[4]에 규정된 차등접근 방식에 따라 사람과 환경으로부터 폐기물을 격리하고 격납하기 위해 선택된 처분시스템의 성능이 폐기물의 잠재적 위험에 상응하도록 요구된다. 
"
4,,1.12,소개,a,범위,Safety Context,1.12. The safety of waste transport to such facilities is addressed in the Regulations for the Safe Transport of Radioactive Material [7]. Guidance for the safety of the encapsulation plants and other plants that may be co-located with disposal facilities is not provided in this Safety Guide; IAEA safety standards for non-reactor facilities apply for these types of facility [8].,"1.12. 이러한 시설에서 폐기물 운반에 대한 안전은 방사성물질의 안전 운반에 관한 요건(Regulations for the Safe Transport of Radioactive Material,[7])에 언급되어 있다. 처분시설과 같은 부지에 위치할 수 있는 봉입시설(encapsulation plant)이나 다른 시설의 안전에 관한 지침은 본 안전지침에서 제공되지 않는다. 이러한 유형의 시설은 비원자로시설에 대한 IAEA 안전기준[8]이 적용된다."
4,,1.13,소개,a,범위,Safety Context,"1.13. The development of disposal facilities that incorporate design or operational provisions to facilitate reversibility (see para. 2.6), including retrievability of waste, is being considered in several national programmes. In some States, post-closure retrievability is a legal requirement and constitutes a boundary condition for the options available, which must always satisfy the safety requirements for disposal. Reference [1] states that ""No relaxation of safety standards or requirements could be allowed on the grounds that waste retrieval may be possible or may be facilitated by a particular provision. It would have to be ensured that any such provision would not have an unacceptable adverse effect on safety or on the performance of the disposal system"". This Safety Guide applies to all geological disposal facilities, irrespective of whether or not retrievability is incorporated into the design or operational plans.","1.13. 처분시설 개발에 있어 폐기물의 회수성(retrievability)을 포함한 폐기물의 가역성(reversibility, 2.6절 참조)을 용이하게 하는 설계 또는 운영과 관련한 규정을 몇몇 국가 프로그램에서 고려하고 있다. 일부 체약국에서는 폐쇄 후 회수성이 법적 요건이며, 또한 이것이 유효한 선택사항으로써의 경계조건으로 포함되기도 하나, 이러한 경우에도 처분에 대한 안전요건은 항상 만족되어야 한다. 참고문헌[1]에는 “폐기물 회수가 발생하거나 특정 규정에 의해 이를 용이하게 할 수 있다고 하더라도 안전기준이나 안전요건의 어떠한 완화도 허용되지 않는다. 이러한 규정이 처분시스템의 성능이나 안전성에 수용불가한 부정적 효과를 주지 않는다는 것을 보장하여야 한다.”라고 명시되어 있다. 본 안전지침은 폐기물의 회수성이 설계나 운영 계획에 포함되는지 여부에 상관없이 모든 심층처분시설에 적용된다. 
"
4,,1.14,소개,a,구성,Safety Context,"1.14. Section 2 provides an overview of geological disposal and its implementation and the step by step approach to developing a geological disposal facility. Section 3 provides guidance on organizational responsibilities. Section 4 discusses the safety approach and Section 5 provides guidance on the preparation of the safety case and safety assessment. Section 6 presents guidance for specific steps in the development of a geological disposal facility. Appendix I provides additional information and guidance on the siting of geological disposal facilities, specifically concerning data needs, and Appendix II provides additional information on post-closure safety assessment. ","1.14. 2절은 심층처분의 전반적인 개요, 이에 대한 이행과 심층처분시설의 개발에 대한 단계별 접근법에 대해 다룬다. 3절은 조직의 책임에 대한 지침을 제공한다. 4절은 안전성 접근법에 대해 논하고, 5절은 Safety Case와 안전성 평가의 준비에 대한 지침을 제공한다. 6절은 심층처분시설의 개발에 따른 특정 단계별 지침을 제공한다. 부록 I은 심층처분시설의 부지결정에 대한 부가적인 정보와 지침(특히 데이터 요구사항 관련)을 제공하며, 부록 II는 폐쇄 후 안전성 평가에 대한 추가 정보를 제공한다."
4,,1.15,소개,a,구성,Safety Context,"1.15. Reference [1] establishes 26 specific safety requirements that are applicable to the geological disposal of radioactive waste, and in support of which the recommendations in this Safety Guide have been developed. For convenience, the text of each safety requirement of Ref. [1] is reproduced in this Safety Guide, followed by the related recommendations.","1.15. 참고문헌[1]은 방사성폐기물의 심층처분에 적용 가능한 26개 항의 안전요건을 규정하였으며, 이를 뒷받침할 목적으로 본 안전지침의 권고사항이 개발되었다. 편의를 위해 참고문헌[1]에 제시된 각각의 안전요건은 본 안전지침에 관련된 권고사항 뒤에 다시 표기하였다. "
4,,2.1,심층처분의 개요 및 이행,a,심층처분의 개요 및 이행,Safety Context,"2.1. Geological disposal is the emplacement of solid radioactive waste in a facility located underground in a stable geological formation. A distinctive feature of geological disposal is that post-closure safety of the facility is geological formation. The depth chosen for disposal in a particular facility will depend on a number of factors including, but not limited to, climatic and groundwater conditions, rock stability, host rock composition and the nature and hazard of the waste.","2.1. 심층처분은 안정한 심층 내에 위치하는 동굴시설에 고체 형태의 방사성폐기물을 정치하는 것이다. 심층처분의 고유한 특징은 시설의 폐쇄 후 안전성이 심층 그 자체라는 것이다. 하나의 특정 시설에서 처분을 위해 선택되는 심도는 기후, 지하수 조건, 모암의 안정성, 모암의 조성, 그리고 폐기물의 특성과 위험을 포함한 많은 요소에 의존하지만 해당 요소에만 국한되지는 않는다."
4,,2.2,심층처분의 개요 및 이행,a,심층처분의 개요 및 이행,Safety Context,"2.2. Containment of the waste and isolation of the waste from the biosphere, is an accepted management strategy for radioactive waste [1]. Containment and isolation can be provided through a series of complementary barriers, e.g. the waste form itself, waste containers, backfill materials and the host geology, each of which will be effective over different timescales. The depth of disposal and the characteristics of the host geological environment provide isolation from the biosphere and reduce the likelihood of inadvertent or unauthorized human intrusion. Moreover, emplacement at depth in a stable geological formation may significantly reduce the influence of climatic and other surface processes.","2.2. 생태계로부터 폐기물의 격납과 격리가 방사성폐기물에 대한 수용 가능한 관리 전략이다[1]. 격납과 격리는 상호보완적인 일련의 방벽, 즉, 폐기물 형태, 폐기물용기, 뒤채움재, 모암 등을 통해 제공될 수 있으며, 각각은 다른 시간대(timescale)를 통해 그 효력을 발휘할 것이다. 처분심도와 모암의 지질환경 특성은 생태계로부터의 격리를 제공하고 부주의하거나 무단으로 인간침입할 가능성을 저감시킨다. 게다가 안정한 심층 내의 심도에 폐기물을 정치하므로 기후 및 다른 지표 활동의 영향을 상당히 줄일 수 있다. "
4,,2.3,심층처분의 개요 및 이행,a,심층처분의 개요 및 이행,Safety Context,"2.3. In the context of radiation safety, it is convenient to identify three broad periods associated with the development of a geological disposal facility: 
(a) The pre-operational period includes the definition of concepts, site investigation and confirmation, safety assessment, site selection, design studies and development of the aspects of the safety case for safety during operation and safety after closure that are required in order to set the conditions of authorization, to obtain the authorization and to proceed with the construction of the disposal facility and the initial operational activities. The monitoring and testing programmes necessary to inform operational management decisions are put in place in this period. Section 6 and Appendix I provide further recommendations on siting.
(b) The operational period begins when waste is first received at the facility. From this time, radiation exposures may occur as a result of waste management activities and these are subject to control in accordance with the requirements for radiation protection and safety. Monitoring, surveillance and testing programmes continue to inform operational management decisions and to provide the basis for decisions concerning the closure of the facility or parts of it. The safety case and safety assessments for the period of operation and for the period after closure are updated as necessary to reflect actual experience and increasing knowledge. During the operational period, construction activities may take place at the same time as waste emplacement in some parts of the facility and closure of other parts of the facility. This period may include activities for waste retrieval prior to closure (if retrieval is considered necessary), activities following the completion of waste emplacement, and closure.
(c) The post-closure period begins at the time when all the engineered containment and isolation features have been put in place, operational buildings and supporting services have been decommissioned and the facility is in its final configuration. After closure, the safety of the disposal facility is provided for by passive means inherent in the characteristics of the site and the facility and in the waste package characteristics, although institutional controls, including some post-closure monitoring, may continue, for example, for the purposes of providing public assurance. The licence will be terminated when all the necessary technical, legal and financial requirements have been fulfilled.","2.3. 방사선 안전 측면에서 심층처분시설의 개발과 관련하여 세 개의 광범위한 기간으로 식별하는 것이 편리하다:
 (a) 운영전 기간(pre-operational period)은 개념화, 부지조사 및 확정, 안전성 평가, 부지선정, 설계연구와 함께 처분시설이 허가조건을 충족하고, 허가를 얻어, 처분시설 건설과 초기 운영활동을 진행하기 위해 요구되는 Safety Case 측면의 개발을 포함한다. 운영 중 관리의 의사결정에 영향을 미치는 모니터링 및 시험 프로그램은 이 기간 동안 이행된다. 6장과 부록 I은 부지선정과정에 대한 보다 자세한 권고사항을 제공한다.
[(역주)monitoring은 물리적인 검사/감시를 의미하는 surveillance와 같이 “감시”로 번역되므로, 이를 구분하기 위해 “감시”가 아닌 “모니터링”으로 번역함]
 (b) 운영기간(operational period)은 해당 처분시설에 폐기물이 처음 인수될 때 시작된다. 이 기간부터 폐기물 관리활동의 결과로 방사선피폭이 발생할 수 있으며, 해당 방사선피폭은 방사선방호와 안전에 대한 요건에 따라 제어될 수 있다. 모니터링, 물리적 감시(surveillance), 시험 프로그램이 운영 중 관리의 의사결정에 영향을 주며, 처분시설의 전체 또는 부분 폐쇄와 관련된 결정을 위한 기초자료를 제공하기 위해 지속된다. 운영 중 및 폐쇄 후 Safety Case와 안전성 평가가 실제 경험과 향상된 지식을 반영하기 위해 필요에 따라 갱신된다. 운영기간 동안 처분시설의 일부에서는 폐기물 정치작업이, 일부에서 폐쇄작업과 동시에 건설 활동이 이루어질 수도 있다. 이 기간은 (폐기물 회수가 필요한 것으로 간주되는 경우) 폐쇄 전의 폐기물 회수, 폐기물 정치작업의 종료, 폐쇄 활동이 포함될 수 있다. 
 (c) 폐쇄 후 기간(post-closure period)은 모든 공학적 격납과 격리 특징이 작동되고, 운영 중인 건물과 지원설비가 해체되고, 처분시설이 최종 구성 상태가 될 때부터 시작한다. 비록 일부의 폐쇄 후 모니터링을 포함한 제도적 관리가 대중수용성(public assurance)을 제공할 목적으로 지속될 수 있지만, 폐쇄 이후 처분시설의 안전성은 부지 및 처분시설 특성과 폐기물 포장물 특성에 기인한 수동적인 방법으로 제공된다. 필요한 모든 기술적, 법적 및 재정적 요건이 충족되면 허가는 종결될 것이다. "
4,,2.4,심층처분의 개요 및 이행,a,심층처분의 개요 및 이행,Safety Context,"2.4. The development of a geological disposal facility is likely to take place over several decades. These long timescales, the large volume of information (to be acquired from site characterization and other activities that will support the safety case) and its diversity make it essential to subdivide the programme into a series of steps so that the work can be performed, reviewed and assessed in manageable ‘'packages’' with the overall objective of exercising proper control throughout the programme. This comprises the step by step process. Operators of geological disposal facilities may define a number of steps in their own programme. However, in this Safety Guide the step by step process refers to the steps imposed by the regulatory and political decision making processes.","2.4. 심층처분시설의 개발이 다분히 수십 년 이상 소요될 수 있다. 이러한 긴 시간대와 (부지특성과 Safety Case를 지원하는 기타 활동으로부터 취득되는) 다량의 정보와 이들의 다양성으로 인해 개발프로그램을 일련의 단계로 분할하는 것이 필수적이다. 따라서 해당 프로그램을 통해 적절한 통제의 목적으로 관리가 가능한 “패키지”로서 수행되고, 검토되고, 평가될 수 있다. 이것이 단계별 절차로 구성된다. 심층처분시설의 운영자는 그들의 프로그램에서 많은 단계로 정의할 수도 있다. 그러나 본 안전지침에서 단계별 절차는 규제적 및 정치적 결정절차에 따라 부과된 단계를 의미한다. "
4,,2.5,심층처분의 개요 및 이행,a,심층처분의 개요 및 이행,Safety Context,"2.5. After site selection, for any disposal programme, a number of activities, grouped in broad areas, should be undertaken, namely, detailed site characterization and confirmation, design of the geological disposal facility, construction of the disposal facility, operation of the disposal facility (i.e. receipt and emplacement of waste) and closure of the disposal facility. These activities may not occur sequentially and there may be overlap. The last three of these correspond to three important steps in the regulatory approval of a geological disposal facility (see Fig. 1). The inclusion of additional steps will largely be a matter of national preference. Site characterization and design activities may be expected to continue, at some level, up to facility closure. ","2.5. 하나의 처분 프로그램에서 부지선정 이후 광범위한 영역으로 분류된 수많은 활동, 즉, 상세 부지특성조사, 부지확정, 설계, 건설, 운영(즉, 폐기물의 인수 및 정치), 폐쇄가 이루어진다. 이러한 활동이 순차적으로 발생하지 않고 중복될 수도 있다. 이 중 마지막 세 단계가 심층처분시설의 규제 승인에 있어 중요한 단계에 해당한다(그림 1 참조). 추가적인 단계의 포함 여부는 주로 국가별 선호의 문제가 될 것이다. 부지특성조사와 설계 활동은 처분시설이 폐쇄될 때까지 일부 수준으로 지속될 것으로 기대된다.
그림 1. 심층처분시설 개발 일정표"
4,,2.6,심층처분의 개요 및 이행,a,심층처분의 개요 및 이행,Safety Context,"2.6. The step by step process provides flexibility so that the programme can be adapted in response to new technical information. The step by step process facilitates the consideration of reversibility in the development of a disposal facility and, at each step, enables a decision to be made on proceeding to the next step, to wait for additional information before making a decision, or to reverse a decision.","2.6. 단계별 절차는 해당 프로그램이 새로운 기술정보에 대한 대응에 적합하도록 유연성을 제공한다. 단계별 절차는 하나의 처분시설 개발에서 가역성을 용이하게 할 수 있으며, 각 단계에서 다음 단계로 진행하도록 결정하거나, 의사결정하기 전에 추가 정보를 기다리거나, 또는 결정을 번복하도록 할 수 있다. "
4,,3.1,법적 및 조직적 체계,a,법적 및 조직적 체계,Safety Context,"3.1. The development of a geological disposal facility requires the assignment of responsibilities among three types of organization: the national government, the appointed regulatory body (or bodies) and the operator of the facility. Recommendations on the responsibilities of each of these are provided in this section.","3.1. 심층처분시설의 개발은 정부, 규제기관, 시설 운영자와 같이 세 기관에 대한 책임사항을 할당하도록 요구된다. 각 기관의 책임에 대한 권고사항이 이 장에서 제공된다."
4,,3.2,법적 및 조직적 체계,a,정부의 책임,Safety Context,"3.2. Geological disposal requires special consideration within the national legal and organizational framework [9] because of the relatively long time period necessary for the development of such projects. 
The government is required to establish and maintain an appropriate governmental, legal and regulatory framework for safety within which responsibilities shall be clearly allocated for disposal facilities for radioactive waste to be sited, designed, constructed, operated and closed. This shall include: confirmation at a national level of the need for disposal facilities of different types; specification of the steps in development and licensing of facilities of different types; and clear allocation of responsibilities, securing of financial and other resources, and provision of independent regulatory functions relating to a planned disposal facility.","3.2. 심층처분은 프로젝트 개발에 상대적으로 긴 시간이 요구되기 때문에 국가의 법적 및 조직적 체계를 특히 고려하여야 한다[9]
방사성폐기물 처분시설의 부지선정, 설계, 건설, 운영, 폐쇄 동안 책임이 명확하게 할당되도록, 정부가 안전을 위해 적절한 행정적, 법적 및 규제적 체제를 수립하고 유지하도록 요구된다. 이는 다음 사항을 포함하여야 한다: 다양한 종류의 처분시설에 대한 국가적 필요 수준의 확정, 다양한 처분시설의 개발 및 인허가의 단계별 사양, 책임의 명확한 할당, 재정 및 기타 자원 확보, 계획된 처분시설에 대한 독립적인 규제기능 제공."
4,,3.3,법적 및 조직적 체계,a,요건 1: 정부 책임,Safety Context,"3.3. The national, legal and organizational framework for geological disposal has to include the following [1]:
(a) Defining the national policy for the long term management of radioactive waste of different types;
(b) Setting clearly defined legal, technical and financial responsibilities for organizations that are to be involved in the development of geological disposal facilities;
(c) Ensuring the adequacy and security of financial provisions, for example, by requiring the owners of the waste to establish segregated funds;
(d) Defining the overall process for the development, operation and closure of geological disposal facilities, including the legal and regulatory requirements at each step, and the processes for decision making and the involvement of interested parties;
(e) Ensuring that the necessary scientific and technical expertise is available to support site and facility development, regulatory review and other national review functions;
(f) Defining legal, technical and financial responsibilities and, if necessary, providing for any institutional arrangements that are envisaged after closure, including any monitoring and any other arrangements that may be required for ensuring the security of the disposed waste.
It should also be ensured that specific laws and regulations regarding geological disposal are harmonized with the national legal infrastructure. The types of involvement of interested parties in decision making processes concerning geological disposal of radioactive waste will vary depending on national laws, regulations and preferences. Information in regard to interested party (stakeholder) involvement can be found in Ref. [10].","3.3. 심층처분에 대한 국가적, 법적 및 조직적 체계는 다음을 포함하여야 한다[1] :
(a) 다양한 종류의 방사성폐기물의 장기 관리에 관한 국가 정책을 정하야 하며;
(b) 심층처분시설의 개발에 포함되어야 할 조직에 대한 법적, 기술적, 재정적 책임이 명확히 설정되어야 하며; 
(c) 폐기물 소유자가 별도의 기금을 설립하도록 요구하는 것과 같이 재정적 조항의 적절성과 보장을 확신하여야 하며;
(d) 심층처분시설의 개발, 운영, 폐쇄에 대한 전체 절차를 규정하고, 이때 각 단계에서의 법적, 규제적 요건을 포함하여야 하며, 의사결정에 대한 절차 및 이해당사자의 참여를 위한 절차를 정하고;
(e) 필요한 과학적, 기술적 전문성이 부지와 처분시설의 개발, 규제 검토 및 기타 국가의 검토기능을 뒷받침할 수 있도록 확신하여야 하며; 
(f) 필요한 경우, 처분된 폐기물의 보안을 위해 요구될 수 있는 모니터링과 기타 준비사항을 포함한 폐쇄 이후에 예상되는 제도적 준비(institutional arrangement)에 대비할 수 있도록 법적, 기술적, 재정적 책임을 정해야 함. 
또한 심층처분에 관한 구체적인 법률과 규정이 국가의 법적 인프라와 조화를 이루도록 보장하여야 한다. 방사성폐기물의 심층처분과 관련한 의사결정에 이해당사자의 참여 형태는 국가별로 법률, 규정 및 선호도에 따라 다양할 것이다. 이해당사자(이해관계자)의 참여에 관한 정보는 참고문헌[10]에서 확인할 수 있다. "
