Document_ID,writer,index_num,index_title_kor,index_title_eng,title,sector,content_eng,content_kor
6,,1.11,소개,a,범위,Safety Context,"1.11. The disposal of intermediate level waste in facilities, as described in Ref. [2], has to provide for long term, passive safety through a combination of natural and engineered barriers. The overall approach to monitoring in this case is similar to the monitoring system used for deep geological disposal. The similarities between the monitoring system for intermediate level waste (ILW) disposal and that for deep geological disposal are due to the fact that the waste is located at a considerable depth, and the monitoring system will reflect the combined long term effect of engineered barriers and the host rock formation.","1.11. 참고문헌 [2]에 기재된 바와 같이 시설 내 중준위폐기물(Intermediate Level Waste, ILW)의 처분은 자연 및 공학 방벽을 조합하여 장기적이고 피동적인 안전을 제공할 수 있어야 합니다. ILW 모니터링에 대한 전반적인 접근 방식은 심층 처분에 사용되는 모니터링 시스템과 유사합니다. 이들의 유사성은 폐기물이 상당한 깊이에 위치하며 모니터링 시스템이 공학적 방벽과 모암층 형성에 의한 장기적인 영향을 반영한다는 점에서 기인합니다. "
6,,1.12,소개,a,범위,Safety Context,"1.12. As explained in Ref. [3], the term ‘near surface disposal’ generally refers to disposal at or within a few tens of metres from the surface of the ground. The term ‘geological disposal’ generally refers to disposal in deep, stable geological formations, usually several hundred metres or more below the surface. Disposal facilities for mining waste cover a spectrum of designs, from above ground mounds of waste to geological disposal of tailings slimes (a dispersion of fine tailings in water), which are sometimes used as backfill in old mines. The type of disposal required depends on the characteristics of the waste and the potential risk that the waste may pose to the environment [3]. The suitability of waste for disposal in a particular disposal facility is required to be demonstrated by the safety case and supporting safety assessment for the facility [2]. A dedicated monitoring and surveillance programme is part of this demonstration.","1.12. 참고문헌 [3]에 기재된 바와 같이 ‘천층 처분’은 일반적으로 지표면으로부터 수십 미터 이내의 처분을 의미하며, ‘심층 처분’은 지표면 아래 수백 미터 이상의 깊고 안정적인 지층에서의 처분을 의미합니다. 광산 폐기물의 처분 시설은 지상의 폐기물 더미에서부터 선광 부스러기 슬라임(물에 미세한 선광 부스러기가 분산된 형태)의 지층 처분에 이르기까지의 다양한 설계를 포함합니다. 처분 유형은 폐기물의 특성과 이들이 환경에 미칠 수 있는 잠재적 위험에 따라 달라집니다 [3]. 특정 처분 시설에 대한 적합성은 Safety Case 및 시설의 안전성 평가를 기반으로 입증해야 합니다 [2]. 이러한 입증의 한 방법으로 전용 모니터링 및 감시 프로그램이 사용됩니다. "
6,,1.13,소개,a,범위,Safety Context,"1.13. This Safety Guide emphasizes the integration of monitoring and surveillance activities necessary for development of and compliance with the safety case. The safety case includes information related to siting, construction, operation, closure and the period after closure that is necessary for supporting decisions on managing the disposal programme, as well as information that is of particular interest to interested parties such as local parties and the wider public [2, 13]. Technical details on monitoring and surveillance methodologies are beyond the scope of this Safety Guide; however, Refs [8?11] contain such information, and Annexes I and II provide examples of monitoring programmes for geological disposal programmes and for near surface disposal programmes.","1.13. 본 안전 지침은 Safety Case 개발에 필요한 모니터링 및 감시 활동의 통합을 강조합니다. Safety Case에는 처분 프로그램을 관리하는데 필요한 부지 선정, 건설, 운영, 폐쇄 및 폐쇄 후 기간과 관련된 정보뿐 아니라 지역 당사자 및 더 넓은 범위의 대중 등의 이해 당사자들이 관심을 갖는 정보가 포함됩니다[2, 13]. 모니터링 및 감시 방법에 대한 기술적 세부 사항은 본 안전 지침의 범위를 벗어납니다. 그러나, 참고문헌 [8-11]에는 관련 정보가 기재되어 있으며, 부록 I 및 II에는 천층 및 심층 처분 프로그램에 대한 모니터링 사례가 기재되어 있습니다. "
6,,1.14,소개,a,범위,Safety Context,"1.14. Nuclear security aspects of the monitoring and surveillance of disposal facilities are outside the scope of this publication. Guidance on addressing nuclear security aspects can be found in publications of the IAEA Nuclear Security Series (see Refs [14, 15] and supporting guidance). The term ‘surveillance’ in this Safety Guide is used strictly with the meaning expressed in para. 2.7; therefore, this term is not to be understood as including surveillance for security purposes. Nevertheless, while designing surveillance programmes for security purposes, it may be taken into account that surveillance of disposal facilities for safety measures also can provide information relevant for security issues.","1.14. 처분 시설의 모니터링 및 감시와 관련된 핵 안보 측면은 본 문서의 범위를 벗어납니다. 핵 안보에 관련된 지침은 IAEA의 핵 안보 간행물에서 확인할 수 있습니다. (참고문헌 [14, 15] 참조). 본 지침에서 사용되는 ‘감시’라는 용어는 단락 2.7에 명시된 의미로만 사용됩니다. 따라서, 해당 용어를 보안 목적을 위한 감시로 이해해서는 안됩니다. 다만, 보안 목적을 위한 감시 프로그램을 설계할 때 처분 시설의 감시가 보안 문제와 관련된 정보를 제공할 수 있다는 점을 고려해야 합니다. "
6,,1.15,소개,a,범위,Safety Context,1.15. This Safety Guide focuses on monitoring for the purpose of confirming the performance of the disposal system and for radiation protection of the public and protection of the environment.,1.15. 본 안전 지침은 처분 시스템의 성능을 확인하고 대중 및 환경 보호를 위한 방사성 모니터링에 중점을 두고 있습니다. 
6,,1.16,소개,a,범위,Safety Context,"1.16. This Safety Guide does not specifically address monitoring that will be required for the following purposes:
- Occupational radiation protection (e.g. by means of dosimetry). This topic is covered in Ref. [16].
- Waste characterization or waste tracking.
- State systems of accounting for and control of nuclear material, or IAEA nuclear safeguards, for facilities that will contain significant quantities of nuclear material.
- Socioeconomic conditions (such as demographic changes, presence of industries, trade of goods, changes in social order).
This Safety Guide also does not provide recommendations on monitoring for non-radiological contaminants that may be of concern. However, the operator of the disposal facility should consider such contaminants when designing the monitoring programme.","1.16. 본 안전 지침은 다음 목적을 위한 모니터링 지침을 구체적으로 다루지 않습니다:
- 작업장 방사선 방호(예: 선량 측정) (해당 주제는 참고문헌 [16]에 기재되어 있습니다). 
- 폐기물의 특성화 및 추적
- 상당량의 핵물질을 포함하는 시설에 대한 국가 핵물질 보고 및 통제 시스템 또는 IAEA의 핵 안전 장치
- 사회경제적 조건 (예: 인구통계학적 변화, 산업의 존재, 상품 무역, 사회 질서의 변화). 
또한, 본 지침은 우려 대상이 될 수 있는 비방사성 오염 물질에 대한 모니터링 권고 사항을 제공하지 않습니다. 그러나, 처분 시설의 운영자는 모니터링 프로그램을 설계할 때 이러한 오염 물질을 고려해야 합니다. "
6,,1.17,소개,a,구성,Safety Context,"1.17. Section 2 provides an overview of monitoring and surveillance for radioactive waste disposal facilities, and describes the overall objectives for a monitoring and surveillance programme. Section 3 addresses the roles and responsibilities of the regulatory body and the operator with regard to monitoring and surveillance. Section 4 addresses the design of a monitoring programme and includes some consideration of strategic issues for monitoring. Section 5 provides guidance on monitoring for different types of disposal facility (geological disposal facilities, near surface disposal facilities and facilities for waste from mining and mineral processing). Section 6 addresses the monitoring that is necessary at different stages in the development of a disposal facility. Section 7 provides specific guidance for surveillance activities. Finally, Section 8 is concerned with the use of information from monitoring and surveillance with regard to aspects of compliance with regulations and the development and improvement of the safety case, and Section 9 describes briefly issues relating to the management system for a disposal facility. Annex I provides an example of monitoring and surveillance information collected for a geological disposal programme. Annex II describes a monitoring and surveillance programme for a near surface disposal facility, specifically the radioactive waste treatment and disposal facility at P?sp?kszil?gy operated by the Hungarian national radioactive waste management company (PURAM).","1.17. 2장에서는 방사성폐기물 처분 시설의 모니터링 및 감시에 대한 개요와 함께 이들의 전반적인 목적이 설명됩니다. 3장에서는 모니터링 및 감시와 관련된 규제 기관 및 운영자의 역할과 책임이 설명되며, 4장에서는 모니터링 프로그램의 설계 및 이와 관련된 전략적 문제에 대한 몇 가지 고려사항이 기재됩니다. 5장에서는 다양한 유형의 처분 시설(천층 처분 시설, 심층 처분 시설, 채광 및 광물 가공으로부터의 폐기물 처리 시설)에 대한 모니터링 지침이 제공되며, 6장에서는 처분 시설의 각기 단계에 필요한 모니터링 지침이 제공됩니다. 7장에서는 감시 활동에 대한 구체적인 지침이 제공되며, 8장에서는 규정 준수 및 Safety Case 개발과 관련하여 모니터링 및 감시를 통해 얻은 정보를 사용하는 방법이 기재됩니다. 마지막으로 9장에서는 처분 시설의 관리 시스템과 관련된 문제가 간략하게 제공됩니다. 부록 I에는 심층 처분 프로그램을 위해 수집된 모니터링 및 감시 정보 사례가 제공되며, 부록 II에는 헝가리 국립 방사성폐기물 관리 업체(PURAM)에서 운영되는 P?sp?kszil?gy의 방사성폐기물 처분 시설과 같은 천층 처분 시설에 대한 모니터링 및 감시 프로그램이 설명됩니다."
6,,2.1,모니터링 및 감시 개요,a,모니터링 및 감시 개요,Safety Context,"2.1. Monitoring has been defined in various IAEA publications in different ways [6?11]. In the context of this Safety Guide, the term ‘monitoring’ refers to continuous or periodic observations and measurements to help evaluate the behaviour of the components of a waste disposal system and the impact of the waste disposal system on the public and the environment. Most specifically, it covers the measurement of radiological, environmental and engineering parameters.","2.1. ‘모니터링’은 여러 IAEA 간행물을 통해 다양한 방식으로 정의되었습니다 [6-11]. 본 안전 지침에서 ‘모니터링’이라는 용어는 폐기물 처리 시스템의 거동 및 이들이 대중과 환경에 미치는 영향을 평가하는데 도움이 되는 지속적인 또는 주기적인 관찰 및 측정을 의미합니다. 구체적으로는 모니터링을 통해 방사선, 환경 및 공학 매개변수를 측정합니다. "
6,,2.2,모니터링 및 감시 개요,a,모니터링 및 감시 개요,Safety Context,2.2. The need to address public concern and expectations may also be considered in defining the monitoring programme.,2.2. 모니터링 프로그램을 정의할 때 대중의 우려 및 기대 사항을 고려해야 할 수도 있습니다. 
6,,2.3,모니터링 및 감시 개요,a,모니터링 및 감시 개요,Safety Context,"2.3. As stated in para. 5.4 of Ref. [2], “Monitoring programmes have to be designed and implemented so as not to reduce the overall level of safety of the facility after closure”.",2.3. 참고문헌 [2]의 단락 5.4에 명시된 바와 같이 “모니터링 프로그램은 폐쇄 후 시설의 전반적인 안전 수준이 저하되지 않도록 설계 및 구현되어야 합니다”
6,,2.4,모니터링 및 감시 개요,a,모니터링 및 감시 개요,Safety Context,2.4. The monitoring programme should be designed in accordance with a graded approach. This means that the extent of the monitoring programme should be commensurate with the level of risk associated with the disposal facility.,2.4. 모니터링 프로그램은 차등적 접근 방법에 따라 설계되어야 합니다. 이는 모니터링 프로그램의 범위가 처분 시설과 관련된 위험 수준과 상응해야 함을 의미합니다. 
6,,2.5,모니터링 및 감시 개요,a,모니터링 및 감시 개요,Safety Context,"2.5. The duration and frequency of monitoring should be in accordance with the timescale of natural variations in the processes and in the parameters being measured, as determined by regulatory requirements, and with changes in processes and parameters associated with construction and operation of the disposal facility.",2.5. 모니터링의 기간과 빈도는 규제 요건에 의해 결정된 바와 같이 측정 매개변수 및 공정에서의 자연적 변동과 함께 처분 시설의 건설 및 운영과 관련된 매개변수와 공정 변화에 따라 달라집니다. 
6,,2.6,모니터링 및 감시 개요,a,모니터링 및 감시 개요,Safety Context,"2.6. The safety case is usually supported by data from a number of sources, including site specific measurements, regional data and generic information. Generally, site specific data are preferred. Where these are absent, relevant monitoring data may be available from other sources.","2.6. Safety Case는 일반적으로 현장별 측정값, 지역 데이터 및 범용 정보 등을 포함한 다양한 출처로부터 뒷받침되며, 이 중 현장별 측정 데이터가 선호됩니다. 이러한 정보가 없는 경우 다른 출처로부터의 관련 모니터링 데이터를 활용할 수 있습니다. "
6,,2.7,모니터링 및 감시 개요,a,모니터링 및 감시 개요,Safety Context,"2.7. In the context of this Safety Guide, the term ‘surveillance’ refers to the physical inspection of a waste disposal facility in order to verify the integrity of the safety barriers.",2.7. 본 안전 지침에서 ‘감시’라는 용어는 안전 방벽의 무결성을 확인하기 위해 폐기물 처리 시설을 물리적으로 검사하는 것을 의미합니다.
6,,2.8,모니터링 및 감시 개요,a,모니터링 및 감시 개요,Safety Context,"2.8. Surveillance is employed periodically to verify through inspection that structures, systems and components continue to function as described in the safety case. In this respect the function of surveillance is to facilitate the detection of changes in the engineering structures and systems of the disposal facility that might affect the performance of the disposal system.","2.8. 감시는 구조, 시스템 및 구성 요소가 Safety Case에 기재된 바와 같이 기능하는지를 검사하기 위해 주기적으로 수행됩니다. 이러한 관점에서 감시를 통해 처분 시스템의 성능에 영향을 미칠 수 있는 시설의 공학적 구조 및 시스템 변화를 용이하게 탐지할 수 있습니다. "
