Document_ID,writer,index_num,index_title_eng,index_title_kor,title,sector,content_eng,content_kor
5,,4.58,a,안전사례구성요소(안전사례 개요),비방사선적 환경 영향,안전사례,"4.58. The assessment of non-radiological impacts arising from the disposal facility will be required and governed by environmental protection legislation. This lies outside the scope of this Safety Guide. Nevertheless, the approaches to assessment described in this Safety Guide may also be of use in the assessment of hazards posed by non-radioactive waste and in optimization of protection and safety against all potential hazards.","4.58. 처분시설로 인한 비방사선적인 영향의 평가는 환경보호법에 의해 요구되고 관리된다. 이는 이 안전지침서의 범주를 벗어나 있다. 그럼에도 불구하고, 이 안전지침서에 서술된 평가 접근법 역시 비방사선적 폐기물에 부과된 위험평가와 모든 잠재적 위험으로부터 보호하고 안전성 확보를 위한 최적화에 사용될 수 있다."
5,,4.59,a,안전사례구성요소(안전사례 개요),비방사선적 환경 영향,안전사례,"4.59. Environmental protection legislation and its associated regulations will result in several requirements on the construction, operation and closure of the disposal facility. Examples are restrictions in terms of traffic or noise pollution, which may limit the construction and operation of the facility. Other examples are limits, controls and conditions required for water management at the facility in construction and operation, as well as provisions made for post-closure control of water discharges. Such requirements arising from environmental protection legislation should be properly considered in the facility design. Thus, the integration of safety arguments (see Fig. 2) should also take into account non-radiological impacts and should demonstrate the overall safety of the disposal facility and its overall compliance with all relevant legislative and regulatory requirements.","4.59. 환경보호법과 관련 규정에는 처분시설의 건설, 운영, 폐쇄에 관한 몇 가지 요건이 있다. 예로는 시설의 건설과 운영에 제약을 줄 수 있는 교통(량) 또는 소음공해에 관한 제한이 있다. 다른 예로는 건설 및 운영 중인 시설에서의 물 관리뿐만 아니라 폐쇄 후 물을 배출하는 데 있어 제약이 있다. 이 같은 환경보호법의 요건은 시설설계 시 적절하게 고려되어야 한다. 따라서 안전 논거(그림 2 참고)의 통합시 비방사선적 영향 역시 고려해야 하며, 처분시설의 전반적인 안전성과 관련 법적 및 규제요건을 전반적으로 준수함을 입증해야 한다."
5,,4.60,a,안전사례구성요소(안전사례 개요),관리 체계,안전사례,"4.60. Requirement 25 of IAEA SSR-5 (2011) states that:@@“Management systems…… to provide for the assurance of quality shall be applied to all safety related activities, systems and components throughout all the steps of the development and operation of a disposal facility.”@@General requirements for the management system are established in Ref. [30], and recommendations on how to meet these requirements are provided in Ref. [31]. Application of a suitable management system will contribute to confidence in the safety case and an assessment should be carried out as to the adequacy of the management system governing all safety related work, including provision of the necessary financial and human resources.","4.60. IAEA SSR-5 (2011)의 요건 25는 다음과 같이 서술하고 있다.@@“품질 보증을 위한 관리체계는 처분시설 개발 및 운영의 모든 단계에 걸쳐, 활동, 시스템, 구성요소와 관련된 모든 안전(요소)에 적용되어야 한다.”@@관리체계에 대한 일반적 요건은 [IAEA GS-R-3 (2006)]에 정립되어 있고, 이 요건을 충족시키는 방법에 관한 권고사항은 [IAEA GS-G-3.1 (2006)]에 제시되어 있다. 적합한 관리시스템의 적용은 안전사례에 신뢰성을 줄 것이며, 평가는 필수 자금과 인적 자원의 준비를 포함한 작업과 관련된 모든 안전요소를 통제하는 관리시스템이 적합한지에 관해서 이행되어야 한다."
5,,4.61,a,안전사례구성요소(안전사례 개요),관리 체계,안전사례,"4.61. The requirements on the management system influence the development of the safety case in two ways. First, the description of the management system applying to the various stages of facility development should represent an important element of the safety case, contributing to the confidence that the relevant requirements and criteria for site selection, design, construction, operation, closure and post-closure safety are met. Second, programmes should be set up to ensure the quality of all activities associated with the safety case and safety assessment, such as data collection and modelling. This aspect is discussed in para. 4.39.","4.61. 관리시스템에 대한 요건은 두 가지 방법으로 안전사례 개발에 영향을 미친다. 첫 번째로, 시설의 다양한 개발 단계마다 적용하는 관리시스템에 대한 서술은 부지선정, 설계, 건설, 운영, 폐쇄, 폐쇄 후 안전성에 관한 요건과 기준이 충족되는 안전사례 신뢰성에 기여하는 중요한 요소로 나타내야 한다. 두 번째로, 프로그램은 안전사례, 데이터 수집 및 모델링과 같은 안전성 평가에 관련된 모든 활동의 품질을 보장하기 위해 수립되어야 한다. 이 부분은 4.39항에 서술되어 있다."
5,,4.62,a,안전사례구성요소(안전사례 개요),불확실성 관리,안전사례,"4.62. The importance of addressing uncertainties in safety assessment is reflected in para. 4.59 of IAEA GSR Part 4 (2009) [3], which states that “""Uncertainties in the safety analysis have to be characterized with respect to their source, nature and degree, using quantitative methods, professional judgement or both.”"" IAEA GSR Part 4 (2009) [3] further requires that “""Uncertainties that may have implications for the outcome of the safety analysis and for decisions made on that basis are to be addressed in uncertainty and sensitivity analyses.”""","4.62. 안전성 평가에서 다루는 불확실성의 중요성은 [IAEA GSR Part 4 (2009)]의 4.59항에 다음과 같이 서술되어 있다. ""안전성분석 시 불확실성은 불확실성의 근원, 본질 그리고 정도에 대해 정량적 방법, 전문가적 판단 또는 두 가지 모두를 사용하여 특성화되어야 한다."" [IAEA GSR Part 4 (2009)]에서는 추가적으로 ""안전성분석 결과와 그 결과를 기초로 한 결정에 영향을 주는 불확실성은 불확실성과 민감도 분석에서 다루어질 것""이라고 언급한다."
5,,4.63,a,안전사례구성요소(안전사례 개요),불확실성 관리,안전사례,4.63. Guidance on approaches to managing uncertainties in connection with the quantitative assessment of post-closure radiological impacts is provided in Section 5.,4.63. 폐쇄 후 정량적 방사선영향 평가의 불확실성 관리 방법에 대한 지침은 제5장에 서술되어 있다.
5,,4.64,a,안전사례구성요소(안전사례 개요),반복 및 설계 최적화,안전사례,4.64. The process of making decisions on design options is multi-faceted in that several varied and sometimes competing factors have to be brought together and reconciled to reach a decision. The decision making process will be iterative in most practical cases. The amount of iteration will depend on the stage of development of the facility and the nature of the decision to be made as well as the availability of data and models.,"4.64. 설계옵션 선택을 위한 의사결정 프로세스는 다면적이다. 의사결정을 위해 다양하고 때로는 충돌하는 요소에 대해 함께 고려하고 조정해야한다. 의사결정 프로세스는 반복적으로 이행될 것이다. 반복의 횟수는 시설개발단계, 선택된 부지, 데이터와 모델의 가용성에 따라 달라질 것이다."
5,,4.65,a,안전사례구성요소(안전사례 개요),반복 및 설계 최적화,안전사례,"4.65. Early iteration in the decision making process should be undertaken with the available data and capacity for conducting assessment. The iteration needs to proceed only until the assessment is judged to be adequate for its purpose. Furthermore, additional information needs to be acquired only to the extent necessary to improve the basis on which the decisions will be made. Some decisions may necessitate iteration in respect of only one specific aspect of the safety case (e.g. the improvement of the data requirements for a specific model). Other decisions may necessitate more iterations, which may involve revisions of several components of the safety case, such as:@@@@- The context for the safety case may be adjusted to, for example, treat uncertainties more realistically or to broaden the range of receptors considered.@@@@- The strategy for safety may be revised.@@@@- New data about the site may become available and/or the design may have been developed further. @@@@- Triggered by such changes or by other factors (e.g. the results of peer reviews), the components of the safety case and supporting assessment may need to be revised and developed further.","4.65. 의사결정 프로세스상의 초기 반복은 가용한 데이터와 평가이행 능력범위 내에서 이행되어야 한다. 반복은 평가가 그 목적에 맞게 이루어졌다고 판단될 때까지만 필요하다. 또한, 추가적 정보는 의사결정에 사용한 근거를 향상시키는 데 필요한 범위를 얻기 위해 필요하다. 일부 의사결정은 안전사례 특정부분에 대해서만 반복이 필요할 수 있다.(예: 특정모델에 데이터 요건의 개선). 다른 의사결정은 아래와 같이 안전사례의 일부 구성요소의 개선을 포함한 더 많은 반복이 필요할 수 있다.;@@@@- 안전사례의 조정, 예로 불확실성을 보다 현실적으로 적용 또는 고려된 피폭집단 범위의 확대@@@@- 안전전략의 개정@@@@- 부지 신규데이터 취득 또는 개선된 설계의 개발@@@@- 상기와 같은 변화 또는 다른 요소(예: 전문가 자문결과)에 의한 반복으로 안전사례의 구성요소와 안전성 평가가 개선 또는 더욱 발전되어질 필요가 있다."
5,,4.66,a,안전사례구성요소(안전사례 개요),반복 및 설계 최적화,안전사례,"4.66. The optimization of protection for a disposal facility is a judgemental process that is applied to the decisions made in the development of the facility design. Good engineering and technical solutions should be adopted, and good management principles should be applied to ensure the quality of all safety related work throughout the development, construction, operation and closure of the disposal facility.","4.66. 처분시설에 대한 방호최적화는 처분시설 설계에서 내린 결정에 적용되는 판단 과정이다. 처분시설의 개발, 건설, 운영 및 폐쇄 동안 모든 안전행위의 수준을 보증하는데 있어 좋은 공학적, 기술적 해결책의 채용과 좋은 관리원칙이 적용되어야 한다."
5,,4.67,a,안전사례구성요소(안전사례 개요),반복 및 설계 최적화,안전사례,"4.67. For some decisions on the optimization of protection and safety, a qualitative approach based on expert judgement and on utilization of the best available and proven technology may be sufficient. The more complex an issue is and the more interconnections it has with other aspects of the disposal facility, the greater the need to demonstrate optimization. In order to demonstrate that safety can be considered optimized, the following important arguments should be shown to be valid:@@@@- Due attention has been paid to the long term safety implications of various design options at each stage in the development, construction and operation of the disposal facility.@@@@- There is reasonable assurance that the doses and/or risks resulting from the expected evolution of the disposal system will not exceed the constraints, over time frames for which the uncertainties are not so large as to prevent meaningful interpretation of the results.@@@@- The likelihood of events that might disturb the performance of the disposal facility so as to give rise to higher doses or risks has been reduced as far as is reasonably possible by siting or design.","4.67. 전문가의 판단과 최선의 사용 가능한 입증된 기술의 사용에 근거한 정성적 접근방식은 방호와 안전의 최적화에 대한 몇 가지 결정을 내리는데 있어 충분하다. 문제가 복잡할수록 그리고 처분시설의 다른 측면과의 상호 연관성이 클수록, 최적화를 입증하기 위한 필요성은 더 커진다. 안전성의 최적화를 입증하기 위하여, 다음의 중요한 논거가 유효하다는 것을 보여야 한다:@@@@- 처분시설의 개발, 건설 및 운영의 각 단계에서 다양한 설계 옵션이 장기 안전성에 미치는 영향에 주의하여야 하기 때문에.@@@@- 불확실성이 결과의 의미 있는 수준의 해석을 방해할 만큼 크지 않은 시간 범위에 걸쳐, 처분시스템의 예상되는 전개로 인한 선량 또는 위험도가 제한값을 초과하지 않을 것이라는 합당한 보장이 되어야 한다.@@@@- 더 높은 선량 또는 위해를 일으킬 만큼 처분시설의 성능을 저해할 수 있는 사건의 가능성은 부지선정 또는 합리적인 설계를 통해 가능한 한 감소되어야 한다."
5,,4.68,a,안전사례구성요소(안전사례 개요),반복 및 설계 최적화,안전사례,"4.68. It should be demonstrated that the selected design option has been chosen by means of a well defined, rational procedure. Confidence in the selected design option may be increased if alternative design options are presented in the safety case with an assessment of their advantages and disadvantages, and a justification is provided for the preferred option. Consideration of alternatives is a regulatory requirement in some States (e.g. Ref. [32]).","4.68. 선택된 설계방안이 잘 정의된 합리적인 절차에 따라 결정되었음을 입증해야 한다. 안전사례에서 선택 가능한 설계방안의 장단점에 대한 평가와 함께 제시될 경우, 선택된 설계방안에 대한 신뢰가 증가하며, 선호하는 방안의 정당성이 제공된다. 일부 국가에서는 대안 고려가 규제 요건으로 명시되어 있다. (참고문헌 [32])."
5,,4.69,a,안전사례구성요소(안전사례 개요),반복 및 설계 최적화,안전사례,"4.69. Substantially different options to a project are generally considered at the project design stage. The safety case should describe the process used to select the most appropriate option on the basis of a set of predetermined criteria or considerations. The criteria used for the comparison of alternatives should include, in addition to safety criteria, environmental and socioeconomic factors (e.g. costs, public acceptance of certain options). ","4.69. 프로젝트의 설계단계에서는 일반적으로 프로젝트에 대한 매우 다른 옵션들이 고려된다. 안전사례는 결정된 기준 또는 고려사항을 기초로 해서 가장 적합한 옵션을 선택하는 데 사용된 프로세스를 설명해야한다. 대안의 상호비교에 사용되는 기준은 안전기준 외에도 환경 및 사회경제적 요소(예: 비용, 특정옵션에 대한 대중수용성)를 포함해야한다."
5,,4.70,a,안전사례구성요소(안전사례 개요),반복 및 설계 최적화,안전사례,"4.70. Examination of alternative means of carrying out a project involves answering the following three questions:@@- What are the alternatives? @@- What are the impacts, in particular the advantages and disadvantages, associated with each alternative? @@- What is the rationale for selecting the preferred alternative?",4.70. 프로젝트를 이행하는 대체 수단의 평가는 다음의 세 가지 질문에 대한 답을 포함한다.@@- 대안은 무엇인가?@@- 영향은 무엇인가? 특히 각 대안에 관한 장단점@@- 선호하는 대안을 선정하는 근거는 무엇인가?
5,,4.71,a,안전사례구성요소(안전사례 개요),반복 및 설계 최적화,안전사례,"4.71. Alternatives should be identified and described in sufficient detail to provide clear answers to these questions. For example, if alternative design options, such as different barrier types, are being considered, then each alternative option should be described and the potential radiological effects, costs and benefits of each alternative should be determined. The criteria and analysis of the different options should then be fully documented to support the proposed design. Further recommendations on decision making and appraisal of alternative options are provided in paras 6.79?6.89. Records should be made of the design evolution and the basis for design related decisions, and these records should be maintained throughout the evolution of the lifetime of the facility.","4.71. 대안은 명확한 결론을 도출하기 위해 충분히 상세하게 검토 및 기술되어야 한다. 예를 들어, 대안적 설계 옵션으로 다른 종류의 방벽을 고려한다면, 각 옵션의 잠재적 방사선 영향, 비용, 이점 등이 결정되어야 하며, 각 대안 옵션에 대한 상세한 기술이 필요하다. 이후 대안 옵션의 기준 및 분석 내용은 제안된 설계를 뒷받침하기 위해 충분히 문서화되어야 한다. 대안 옵션에 대한 결정 및 평가에 대한 추가 권고 사항은 6.79-6.89항에 자세히 서술되어 있다. 이러한 기록은 설계의 전개(진화)를 기반으로하며, 의사 결정에 필요한 설계가 기반 되어야 하며, 처분 시설의 생애 주기 동안 계속 유지되어야 한다."
5,,4.72,a,안전사례구성요소(안전사례 개요),"제한, 제어 및 조건",안전사례,"4.72. The safety case should be used to assist in the establishment of limits, controls and conditions to be applied to all work and activities that have an influence on the safety of the facility and to be the waste that will be disposed of in the facility. Examples include controls on construction processes, emplacement operations and backfilling materials and techniques, site specific limits on the types, activities and quantities of waste that may be disposed of in order to ensure operational and long term safety, and requirements on monitoring and on staff training.","4.72. 안전사례는 시설의 안전에 영향을 미치는 모든 작업 및 활동 그리고 시설에 처분될 폐기물에 적용되는 제한, 제어 및 조건의 수립을 지원하기 위해 사용된다. 예를 들면, 건설 공정 제어, 설치 운영과 뒷채움재 재료 및 기술 등에 대한 제어와 운영 및 장기 안전성을 확보하고자 처분되는 폐기물의 종류, 방사능 및 양에 대한 부지 고유의 한도 그리고 모니터링과 운전원 교육요건을 포함한다."
5,,4.73,a,안전사례구성요소(안전사례 개요),"제한, 제어 및 조건",안전사례,"4.73. Limits and conditions of particular importance for disposal facilities are the total waste inventory acceptable and/or the acceptable concentration levels for specific radionuclides in the waste. These should be defined and/or justified on the basis of the safety assessment. Waste acceptance criteria should be established both for individual packages and for the entire facility by considering the analysis of various scenarios (e.g. for the release of radionuclides to the environment and for transfer of radionuclides along environmental pathways). Consideration of human intrusion scenarios is also important and is often used to determine the acceptable levels of long lived radionuclides in the case of near surface disposal facilities. It should be noted, however, that large quantities of short lived radionuclides can also present potential problems, particularly for operational safety, and such radionuclides should also be considered in the safety assessment and in specifying limits on the inventory and on concentration levels. In addition, the safety case should also be used to assess the levels of (e.g. chemical) substances in the waste or the engineered barriers that may cause degradation of the natural and engineered barriers. Further details on the derivation of waste acceptance criteria for near surface disposal facilities are provided in Ref. [33]. ","4.73. 처분시설에 대한 특히 중요한 제한 및 요건은 총폐기물 허용 재고량 및 폐기물 내 특정 방사성핵종의 허용 농도 준위이다. 이것들은 안전성 평가에 기초하여 정의 및/또는 정당화되어야 한다. 폐기물 허용 기준은 다양한 시나리오 (예. 환경으로의 방사성핵종의 누출 및 환경 경로에 따른 방사성핵종의 전이) 분석을 고려하여 개별 패키지와 전체 시설 모두에 대하여 수립되어야 한다. 또한, 인간침입 시나리오를 고려하는 것이 중요하며, 천층 처분시설의 경우 장수명 핵종의 허용 준위를 결정하는데 있어 종종 인간침입 시나리오가 사용된다. 하지만, 대량의 단수명 핵종 또한 특히 운영 중 안전성에 있어서 잠재적인 문제점을 줄 수 있으며, 그리고 이러한 핵종들은 안전성 평가와 핵종재고량 및 방사능준위에 대한 제한치를 규정에 고려되어야 한다는 점에 유의해야 한다. 그 외에도, 안전사례는 폐기물 내 물질(예. 화학)의 준위, 천연 및 공학적 방벽의 저하를 일으킬 수 있는 공학적 방벽을 평가하기 위해 사용되어야 한다. 천층처분시설의 폐기물 허용 기준의 도출에 대한 더 자세한 사항은 참고문헌 [UKAEA Rep.No.GNGL TR75 (2004)]에서 제공된다."
5,,4.74,a,안전사례구성요소(안전사례 개요),"제한, 제어 및 조건",안전사례,4.74. The safety case and supporting assessment should also be used to establish a monitoring and surveillance programme for the site and the surrounding area that is appropriate for the specific disposal facility and for subsequent review of the programme. Surveillance and monitoring programmes should be developed and implemented to provide evidence for a certain period of time that the disposal facility is performing as predicted and that the components are able to fulfil their safety functions.,"4.74. 안전사례 및 보조평가는 특정 처분시설과 프로그램의 후속 검토에 적합한 부지 및 주변 지역에 대한 모니터링과 감시 프로그램을 수립하는데 사용되어야 한다. 감시 및 모니터링 프로그램은 처분시설이 예측된 바에 따라 거동하며, 처분시설 구성요소가 정 기간 동안에 해당 안전기능을 이행한다는 증거를 제공하기 위하여 개발되고 이행되어야 한다."
5,,4.75,a,안전사례구성요소(안전사례 개요),"제한, 제어 및 조건",안전사례,"4.75. The safety of a disposal facility will depend on a combination of site features and administrative arrangements, which in turn may depend on the availability of suitably qualified staff. Training needs for staff who may be involved in development and operation of the facility should be determined on the basis of the potential hazards identified in the safety assessment and the measures that need to be taken to prevent anticipated operational occurrences and accident conditions.","4.75. 처분시설의 안전성은 부지 특성과 행정 체계의 조합, 그리고 적절한 자격을 갖춘 운전원의 가용성에 따라 달라질 수 있다. 따라서 시설의 개발과 운영에 참여하는 운전원에 대한 훈련은, 예상되는 운영 상의 사건 및 사고 요건을 방지하기 위해 필요한 조치와 안전성 평가 시 확인된 잠재적 위험 요소 등을 고려하여 결정되어야 한다."
5,,4.76,a,안전사례구성요소(안전사례 개요),안전논거 통합,안전사례,"4.76. The safety case should provide a synthesis of the available evidence, arguments and analyses. These should explain how relevant data and information have been considered, how models have been tested, and how a rational and systematic assessment procedure has been followed. The safety case should also acknowledge any limitations of currently available evidence, arguments and analyses, and should highlight the principal grounds on which a judgement has been made that the planning and development of the disposal system should nevertheless be continued. The safety case should include the approach by which any open questions and uncertainties with the potential to undermine safety will be addressed and managed. If the evidence, arguments and analyses do not provide sufficient confidence to support a positive decision, then the safety case, the facility design or even the disposal concept may need to be revised.","4.76. 안전사례는 이용할 수 있는 증거, 논거 및 분석에 따른 종합의견을 제공하여야 한다. 이것은 어떠한 데이터와 정보가 고려되어지고, 어떠한 모델이 시험되고, 어떻게 합리적이고 체계적 평가절차가 이어지는지를 설명해야 한다. 또한, 안전사례는 현재 사용 가능한 증거, 논거 및 분석의 한계를 인정해야 하며, 그럼에도 불구하고 처분시스템의 계획 및 개발은 지속되어야 한다는 판단에 대한 주요 근거를 강조해야 한다. 안전사례는 안전을 저해할 잠재성이 있는 모든 의문과 불확실성을 포함하여 접근하도록 표현되고 관리되어질 것이다. 만일 증거, 논거 및 분석이 긍정적인 결정을 지원하는데 있어 충분한 신뢰를 제공하지 않는다면, 안전사례는 시설의 설계 또는 처분 개념에 대해 수정될 필요가 있다."
5,,4.77,a,안전사례구성요소(안전사례 개요),안전논거 통합,안전사례,"4.77. In general, the safety case for each stage of planning and development of the disposal facility will include all of the different evidence, arguments and analyses that are available to support the assessment of the quality and performance of the disposal facility. Findings that are in contradiction to arguments made in the safety case and uncertainties should also be discussed and analysed. This necessitates a detailed discussion of the following: @@- The treatment of uncertainty in the safety case and supporting assessment;@@- The quality and reliability of the science and the design work that form the basis for the safety case;@@- The quality and reliability of the safety assessment, including the development of each scenario, the adequacy of the range of scenarios considered, assessments of their likelihood, and the adequacy of the methods, models, computer codes and databases used;@@- Management system requirements on the performance of safety assessment calculations to provide assurance of their quality.","4.77. 일반적으로 처분시설의 계획 및 개발의 각 단계에 대한 안전사례는 처분시설의 품질 및 성능 평가를 지원하기 위해 사용할 수 있는 다른 모든 증거, 논거 및 분석을 포함한다. 또한, 안전사례에 기술된 논거에 모순된 사항들과 불확실성에 대한 논의와 분석이 있어야 한다. 이는 다음의 세부적인 사항을 필요로 한다. :@@- 안전사례와 보조평가에 있어서의 불확실성 처리;@@- 안전사례 기초를 형성하는 설계 작업과 과학지식의 품질과 신뢰성;@@- 각 시나리오의 개발 등 안전성 평가 품질과 신뢰성, 고려된 시나리오범위의 적정성, 가능성 평가 및 사용된 방법, 모델, 컴퓨터코드, 데이터베이스의 적정성;@@- 품질보증을 제공하기 위한 안전성 평가 계산이행 관리체계 요건"
5,,4.78,a,안전사례구성요소(안전사례 개요),안전논거 통합,안전사례,"4.78. The emphasis placed on different arguments when presenting the safety case can vary, however, depending on: @@- The concerns and requirements of the intended audience;@@- The timescale for which safety of the disposal system is to be demonstrated, and the variation of the hazard with time;@@- The stage of project development;@@- The possible evolution of the disposal system;@@- The associated uncertainties and their implications for the performance of the disposal system.","4.78. 그러나 안전사례의 제시내용이 수정될 수 있는 경우, 의견을 달리하는 논거들은 다음과 같은 사항에 따라 강조되어야 한다.@@- 의도된 대중들의 우려와 요구사항@@- 처분시스템의 안전을 위한 시간체계의 설명, 즉 시간에 따른 위험도의 변화@@- 프로젝트 개발 단계@@- 처분시스템의 가능한 전개@@- 처분시스템의 성능에 대한 관련 불확실성 및 그 의미"
5,,4.79,a,안전사례구성요소(안전사례 개요),안전논거 통합,안전사례,"4.79. One important use of quantitative assessment results is for comparison with safety criteria; in particular with dose and risk limits or constraints. In addition, complementary safety and performance indicators can be used for the evaluation and appraisal of the results of calculations. Quantitative analysis should be complemented by other lines of reasoning that also consider semi-quantitative and qualitative arguments.","4.79. 정량적 평가결과의 하나의 중요한 사용방법은 안전기준과 비교하는 것이다;(특히 선량과 위험도 제한 또는 제한값) 추가적으로 안전성 및 성능지표는 평가 및 계산 결과의 검증을 위해 사용될 수 있다. 정량적 분석은 다른 방법의 논거에 의해 보완되어야 하며, 준정량적 또는 정성적 논거를 고려해야 한다."
5,,4.80,a,안전사례구성요소(안전사례 개요),안전기준과의 비교,안전사례,"4.80. A clear distinction needs to be made between objectives and criteria for safety and the indicators to be used to demonstrate that the criteria are met and the objectives are fulfilled. Objectives for safety are expressed in general terms, and international agreements exist as to these objectives. National regulations often establish standards and criteria relating to specific indicators (for example, dose or risk indicators), expressed as targets, constraints or limits. Such indicators may differ from State to State. ","4.80. 안전성을 위하여 목표와 기준 사이에 명확한 구분이 필요하며, 지표는 그 기준을 만족하고 그 목표를 성취함을 증명하는데 이용된다. 안전성을 위한 목적은 일반적인 용어로 표현하고, 국제적인 협정(동의)은 이러한 목적으로 존재한다. 국가 규정은 종종 대상, 제한값 또는 한도로 표현되는 특정 지표(예를 들면, 선량 또는 위험도 지표)와 관련한 표준 및 기준을 설정한다.@@"
5,,4.81,a,안전사례구성요소(안전사례 개요),안전기준과의 비교,안전사례,"4.81. One of the aims of safety assessment is to compare the end points for the safety assessment with the safety criteria. However, an indication that calculated doses or risks are lower than the relevant dose or risk constraint is not in itself sufficient for the acceptability of the safety case for a disposal facility, since other requirements have to be fulfilled, such as the provision of multiple safety functions. Furthermore, safety is required to be optimized. Conversely, an indication that doses could, in some unlikely circumstances, exceed the dose constraint need not necessarily result in the rejection of the safety case.","4.81. 안전성 평가의 목적 중 하나는 안전기준과 안전성 평가 최종결과를 비교하는 것이다. 하지만, 계산된 선량 또는 위험도가 관련 선량 또는 위험도 제한값 보다 낮다는 것은처분시설에 대한 안전사례의 승인을 위해 그 자체로는 충분하지 않으며, 다중 안전기능과 같이 다른 요구기준들이 성취된 이후에 충분하게 된다. 게다가, 안전성은 최적화되어야 한다. 반대로, 일부 가능한 상황에서 선량 제한값을 초과할 경우가 발생하더라도, 반드시 안전사례에 대한 거부가 되는 것은 아니다.."
5,,4.82,a,안전사례구성요소(안전사례 개요),안전기준과의 비교,안전사례,"4.82. Indicators other than dose and risk can be used in the safety case, and these may provide additional confidence and be used to set the radiological impact assessment results in an appropriate context. The concept of complementary safety indicators (i.e. the calculation of other values at the end point of the assessment that complement the calculated values for dose or risk) has mainly been used in the context of geological disposal facilities, but can also be used for other types of disposal facility.","4.82. 선량과 위험도 이외의 지표가 안전사례에 사용될 수 있으며, 이러한 지표는 추가적인 신뢰를 제공할 수 있고 적절한 상황에서 방사선 영향평가를 설정하는데 사용될 수 있다. 보조안전지표의 개념(즉, 선량 또는 위험도에 대하여 계산된 값을 그 평가의 최종 지점에서 보완하여 다른 값을 계산)은 주로 심층 처분시설의 환경에서 사용되었지만, 다른 형태의 처분시설에 대해서도 사용될 수 있다."
5,,4.83,a,안전사례구성요소(안전사례 개요),안전기준과의 비교,안전사례,"4.83. Commonly used complementary safety indicators include radionuclide concentrations and fluxes. Other such indicators may be based on properties that are not related to the radionuclide inventory but, for example, allow conclusions to be drawn about the performance of the engineered barriers. Other complementary safety indicators could include targets of a monitoring plan to verify the performance of the facility.",4.83. 일반적으로 사용되는 보조안전지표로 방사성 핵종농도 및 플럭스가 있다. 이러한 지표는 방사성핵종재고량과 관련이 없는 항목이 될 수 있다. (예: 공학적 방벽의 성능으로부터 유도된 지표 등) 다른 보조안전지표는 시설성능 확인을 위한 모니터링 계획에 감시항목으로 포함될 수 있다.
5,,4.84,a,안전사례구성요소(안전사례 개요),안전기준과의 비교,안전사례,"4.84. Complementary safety indicators may be compared with guidelines, criteria and reference values in order to judge the effectiveness of the performance of the disposal facility or of individual components. Reference values may be derived from a number of sources, such as legislation or regulations and other considerations, which may include:@@- Regulatory criteria concerning maximum permissible radionuclide concentrations in environmental media;@@- The results of sensitivity analyses conducted in the safety assessment (which may indicate that, for example, a particular minimum lifetime for a certain container is critical for the safety of the disposal system as a whole);@@- Independent consideration of the processes by which the safety functions of the disposal system are provided;@@- Societal values or expectations.","4.84. 보조안전지표는 처분시설 또는 개별 구성요소의 성능효과를 판단하기 위하여 지침, 기준 및 참고 값과 비교될 수 있다. 참고 값이 법률, 규정 또는 기타 고려사항과 같은 많은 발생원으로부터 유도된다면, 다음을 포함할 수 있다:@@- 환경 매체에서 최대 허용 방사성핵종의 농도에 관한 규제 기준;@@- 안전성 평가에 있어 이행된 민감도분석의 결과(예: 특정 컨테이너의 특정 최소 수명은 전체적으로 처분시스템의 안전성을 위해 중요하다는 것을 나타낼 수 있다);@@- 처분시스템 안전기능을 제공하는 프로세스의 독립적 고려;@@- 사회적 가치 또는 기대."
5,,4.85,a,안전사례구성요소(안전사례 개요),다중논거,안전사례,"4.85. Confidence in the safety case may also be enhanced by the use of multiple lines of reasoning. The use of multiple lines of reasoning may add value to the safety case by providing a range of different arguments that together build confidence in certain data, assumptions and results. Furthermore, certain arguments may be more meaningful to specific audiences.","4.85. 또한, 안전사례에 있어 신뢰도는 다중논거의 사용에 의해 향상될 수 있다. 다중논거의 사용은 특정 데이터, 가정 및 결과에 대한 신뢰를 함께 구축한 다른 논거들의 범위를 제공하여 안전사례에 가치를 더할 수 있다. 더구나, 특정 논거들은 특별한 이해관계자에게 더욱 의미 있을 수 있다."
5,,4.86,a,안전사례구성요소(안전사례 개요),다중논거,안전사례,"4.86. Alternative lines of reasoning to complement the results of safety assessment are, for example, natural and anthropogenic analogues; aspects of the safety case in which such lines of reasoning might be established include those parts dealing with palaeohydrogeology, palaeoclimatology and neotectonics. In addition, confidence in the results of modelling in the safety assessment may be enhanced by the presentation of simplified calculations (‘scoping calculations’) of radionuclide migration or radiological impact.","4.86. 안전성 평가의 결과를 보완하기 위한 대체 논거는 예를 들면, 자연과 인간 유사체; 그러한 추론의 라인을 설정하는 안전사례의 양상은 고(古)기후수리학, 고(古)기후기후학 및 신생대 지질학을 처리하는 부분을 포함할 수 있다. 또한, 안전성 평가 모델링 결과에 대한 신뢰는 방사성핵종이동 또는 방사선영향의 단순계산(‘범위 지정 계산’)의 표현에 의해 향상될 수 있다."
