Document_ID,writer,index_num,index_title_kor,index_title_eng,title,sector,content_eng,content_kor
2,,1.11,일반,a,방사성폐기물의 처분(및 저장)에 관한 개념,Safety Context,"1.11. The balance between the importance of each of the above mentioned aimsand the extent to which and the way in which they are accomplished will vary,depending on the characteristics of the waste and the type of disposal facility.","1.11. 앞서 언급한 각 목표의 중요성과 해당 목표를 어느 정도로, 어떤 방법으로 달성할 것인가에 대한 균형은 폐기물의 특성과 처분시설의 종류에 따라 차이가 있을 수 있다. 
"
2,,1.12 ,일반,a,방사성폐기물의 처분(및 저장)에 관한 개념,Safety Context,"1.12. Disposal facilities are not expected to provide complete containment and isolation of waste over all time; this is neither practicable nor necessitated by the hazard associated with waste, which declines with time. ",1.12. 처분시설이 전 시간에 거쳐 폐기물에 대한 완벽한 저장과 격리를 제공할 수 있을 것으로 기대할 수는 없다. 이는 시간이 경과함에 따라 감소하는 폐기물로 인한 위해로 실현 가능하지도 않고 필요하지도 않다.
2,,1.13,일반,a,방사성폐기물 처분시설의 종류,Safety Context,"1.13. As indicated in para. 1.10, a number of design options for disposal facilities have been developed and various types of disposal facility have been constructed and are in operation around the world. ","1.13. 1.10 에서 언급하였듯이, 처분시설에 대한 여러 설계 방안이 개발되었으며, 다양한 유형의 처분시설이 전 세계에 건설되어 운영 중에 있다. 
"
2,,1.14,일반,a,방사성폐기물 처분시설의 종류,Safety Context,"1.14. Within any State or region, a number of disposal facilities of different designs may be required in order to accommodate radioactive waste of various types. The classification of radioactive waste is discussed in an IAEA Safety Guide [12] and the different classes of radioactive waste are presented in the Annex. The following disposal options have been adopted in one or more States, corresponding to recognized classes of radioactive waste:
(a) Specific landfill disposal: Disposal in a facility similar to a conventionall and fill facility for industrial refuse but which may incorporate measures to cover the waste. Such a facility may be designated as a disposal facility forvery low level radioactive waste (VLLW) with low concentrations or quantities of radioactive content [12]. Typical waste disposed of in a facility of this type may include soil and rubble arising from decommissioning activities.
(b) Near surface disposal: Disposal in a facility consisting of engineered trenches or vaults constructed on the ground surface or up to a few tens of metres below ground level. Such a facility may be designated as a disposal facility for low level radioactive waste (LLW) [12].
(c) Disposal of intermediate level waste: Depending on its characteristics, intermediate level radioactive waste (ILW) can be disposed of in different types of facility [12]. Disposal could be by emplacement in a facility constructed in caverns, vaults or silos at least a few tens of metres below ground level and up to a few hundred metres below ground level. It could include purpose built facilities and facilities developed in or from existing mines. It could also include facilities developed by drift mining into mountainsides or hillsides, in which case the overlying cover could be more than 100 m deep. 
(d) Geological disposal: Disposal in a facility constructed in tunnels, vaults or silos in a particular geological formation (e.g. in terms of its long term stability and its hydrogeological properties) at least a few hundred metres below ground level. Such a facility could be designed to receive high level radioactive waste (HLW) [12], including spent fuel if it is to be treated as waste. However, with appropriate design, a geological disposal facility could receive all types of radioactive waste.
(e) Borehole disposal: Disposal in a facility consisting of an array of boreholes,or a single borehole, which may be between a few tens of metres up to a few hundreds of metres deep. Such a borehole disposal facility is designed for the disposal of only relatively small volumes of waste, in particular disused sealed radioactive sources. A design option for very deep boreholes, severalkilometres deep, has been examined for the disposal of solid high level waste and spent fuel, but this option has not been adopted for a disposal facility by any State.
(f) Disposal of mining and mineral processing waste: Disposal usually on or near the ground surface, but the manner and the large volumes in which the waste arises, its physicochemical form and its content of long livedradionuclides of natural origin distinguish it from other radioactive waste. The waste is generally stabilized in situ and covered with various layers of rock and soil.
","1.14. 특정 국가나 지역이라도 다양한 유형의 방사성폐기물을 수용하기 위해 다양한 설계의 여러 종류의 처분시설이 필요할 수 있다. 방사성폐기물의 분류는 IAEA안전지침(IAEA Safety Guide) [12]에서 다루었으며, 방사성폐기물에 대한 다른 분류는 부록에서 제시한다. 인정된 방사성폐기물의 종류에 따라 다음의 처분방안을 한 국가 이상에서 채택했다.
(a) 고유한 매립처분: 산업폐기물에 대한 통상적인 매립시설과 유사한 시설에서 이루어지는 처분으로, 폐기물을 덮는 방식과 결합 된 형태일 수 있다. 해당시설은 방사성폐기물의 농도가 낮고 양이 적은 극저준위 방사성폐기물(VLLW)을 위한 처분시설로 지정될 수 있다[12]. 해당 종류의 시설에서 처분되는 통상적인 폐기물에는 원자로 폐쇄 활동에서 발생한 토양과 잔해가 포함된다.
(b) 천층처분: 지표면 또는 지하 수십 미터 깊이에 건설된 공학적 트렌치(trench) 또는 볼트(vault)로 구성된 시설에서 이루어지는 처분을 말한다. 해당 시설은 저준위 방사성폐기물(LLW)을 위한 처분시설로 지정될 수 있다.
(c) 중준위 방사성폐기물 처분: 중준위 방사성폐기물(ILW)은 해당 폐기물의 특성에 따라 다른 종류의 시설에서 처분될 수 있다[12]. 지하 최소 수십 미터 내지 수백 미 해당 목적으로 건설된 시설이터 깊이에 위치한 동굴, 볼트 및 사일로(silos)에 건설된 시설에 정치하는 방식으로 처분이 이루어질 수 있다.나 기존 탄광 내에 축조된 시설이 여기에 포함될 수 있다. 산비탈이나 경사면에 경사 채탄법으로 개발된 시설도 포함될 수 있으며, 이와 같은 경우 차폐용 덮개의 두께가 100 미터 이상이 될 수 있다. 
(d) 지층처분: 지하 최소 수백 미터 깊이에 위치한 특정 지질형성(가령, 장기적 안정성 및 수리지질학적 특성이라는 관점에서)의 터널, 볼트 및 사일로에 건설된 시설에서 이루어지는 처분을 말한다. 해당 시설은 폐기물로 취급되는 사용후연료를 포함하여 고준위 방사성폐기물(HLW)을 수용하기 위해 설계될 수 있다. 그러나 적절히 설계된 지층처분시설은 모든 종류의 방사성폐기물을 수용할 수 있다.
(e) 시추공처분: 지하 수십 미터에서 수백 미터 깊이에 위치하는 단독 또는 배열형시추공으로 구성된 시설에서 이루어지는 처분을 말한다. 이러한 시추공처분시설은 상대적으로 적은 양의 폐기물 처분, 특히 폐기된 밀봉선원의 처분을 위해 설계된다. 지하 수 킬로미터 깊이에 달하는 심해 시추공에 대한 설계방안은 고체 고준위 방사성폐기물과 사용후연료 처리를 위한 방법으로 검토되었지만, 실제로 이러한 처분시설을 채택한 국가는 아직 없는 실정이다.
(f) 광산 및 광물자원 처리과정 폐기물 처분: 일반적으로 지표면에서 처분이 이루어진다. 하지만 폐기물이 발생하는 방식이나 폐기물량, 물리화학적 형태 및 장반감기 천연 방사성핵종 함유량이라는 측면에서 기타 방사성폐기물과 구분된다. 이들 폐기물은 원위치에서 안정화되어 여러 겹의 암석과 토양으로 차폐하는 것이 일반적이다."
2,,1.15,일반,a,방사성폐기물 처분시설의 종류,Safety Context,"1.15. This Safety Requirements publication applies to all of the above mentioned types of disposal and disposal facilities. Comprehensive guidance on meeting the requirements established in this Safety Requirements publication is given in IAEA Safety Guides, in each of which a particular type of disposal, as described above, is considered.","1.15. 본 간행물은 앞서 언급한 모든 종류의 처분 및 처분시설에 적용된다. 본 간행물에서 규정한 요건을 충족하기 위한 종합적 지침은 IAEA 안전지침을 통해 제공되며, 앞서 언급한 각각의 특정 처분유형을 고려한다. 
"
2,,1.16,일반,a,방사성폐기물 처분시설의 종류,Safety Context,"1.16. In accordance with the graded approach, as required in the International Basic Safety Standards and other standards [3, 13, 14], the ability of the chosen disposal system to provide containment of the waste and to isolate it from people and the environment will be commensurate with the hazard potential of the waste.The requirements set out in this Safety Requirements publication apply to all types of disposal facility. However, the extent of provisions necessary to meet the requirements will vary in accordance with the graded approach. This is reflected in the Safety Guides for the different types of facility mentioned in para. 1.14.","1.16. 국제기본안전기준(International Basic Safety Standards)과 기타 기준[3, 13,14]에서 요구한 차등접근법에 따라, 폐기물을 보관하고 인간과 환경으로부터 격리하기 위해 선택된 처분체계의 능력은 해당 폐기물의 잠재적 위험에 상응한다. 본 간행물에서 명시한 요건은 모든 종류의 처분시설에 적용된다. 그러나 해당 요건을 충족하기 위해 필요한 대책마련의 범위는 차등접근에 따라 차이가 있을 수 있다. 이러한 점은 1.14 에서 언급한 다른 종류의 시설을 위한 안전지침에 반영된다. 
"
2,,1.17,일반,a,처분시설의 수명주기,처분시설 개발,"1.17. The development (i.e. site selection and evaluation, and facility design and construction) of most types of disposal facility is likely to take place over extended periods of time. The period over which disposal facilities will be operated prior to closure will, in most cases, also extend over decades. Different activities will be conducted in this period of development, such as site selectionand evaluation, and facility design and construction, with decisions being made to proceed to the next set of activities or the next step in the development of the facility. ","1.17. 대부분 처분시설의 개발(가령, 부지선정과 평가, 시설 설계 및 시공)은 장기간에 걸쳐 진행될 가능성이 크다. 대부분의 경우, 처분시설이 폐쇄되기 전까지 운영하는 기간은 수 십 년에 달한다. 개발기간에서 여러 활동, 즉 부지선정과 평가, 시설 설계 및 시공이 이루어지며, 의사결정을 거쳐 시설개발에 있어 다음 활동 또는 다음 단계로 진행된다. "
2,,1.18,일반,a,처분시설의 수명주기,처분시설 개발,"1.18. Such a step by step approach enables: the ordered accumulation and assessment of the necessary scientific and technical data; the evaluation of possible sites; the development of disposal concepts; iterative studies for design development and safety assessment with progressively improving data; technical and regulatory reviews; public consultation and political decisions. However, the level of study and the process will depend on the facility and on national practices. ","1.18. 이와 같은 단계적 접근법을 통해 다음이 가능하다. - 필요한 과학적·기술적 데이터의 질서 정연한 축적 및 평가
- 후보부지 평가
- 처분개념 개발
- 점진적으로 향상되는 데이터를 이용한 설계 개발과 안전성 평가의 반복 연구
- 기술 및 규제 검토
- 공공 의견수렴 및 정책결정
그러나 연구 수준과 과정은 시설 및 국가관행에 따라 결정된다."
2,,1.19,일반,a,처분시설의 수명주기,처분시설 개발,"1.19. The step by step approach, together with the consideration of a range of options for the design and operational management of a disposal facility, is expected to provide flexibility for responding to new technical information and advances in waste management and material technologies. It also enables social, economic and political aspects of the disposal facility to be addressed, to ensure that all reasonable measures have been taken to further prevent, inhibit or delay releases to the environment. ","1.19. 단계적 접근법은 처분시설의 설계 및 운영관리에 대한 다양한 방안을 고려할 수 있다는 점과 함께, 신기술정보 및 폐기물관리와 재료기술 향상에 유연하게 대응할 수 있을 것으로 기대된다. 더 나아가 환경배출을 예방, 억제, 지연하기 위한 모든 합리적 조치를 취할 수 있도록 처분시설의 사회적, 경제적 및 정치적 측면을 다룬다."
2,,1.20,일반,a,처분시설의 수명주기,처분시설 개발,"1.20. This approach may include options for reversing a given step or even, for most types of facility, for retrieving waste after its emplacement, if this were considered to be appropriate. ","1.20. 이러한 접근법에는 정해진 단계를 뒤바꾸거나, 심지어는 대부분 종류의 처분시설에 있어 적절하다고 판단되면 폐기물의 정치 이후 폐기물을 회수하는 방안이 포함될 수 있다."
2,,1.21,일반,a,처분시설의 수명주기,처분시설 개발,"1.21. The developers of disposal facilities may define a number of steps relating to their own programme needs. In this Safety Requirements publication, however, the step by step approach refers to the steps that are imposed by the regulatory body and by political decision making processes. ",1.21. 처분시설개발업자는 자신의 프로그램의 필요성에 따라 여러 단계를 정의할 수 있다. 그러나 본 간행물에서 의미하는 단계적 접근법은 규제기관과 정책결정과정에서 도입되는 단계를 말한다.
2,,1.22,일반,a,처분시설의 수명주기,처분시설 개발,"1.22. It is convenient to identify three periods associated with the development, operation and closure of a disposal facility: (i) the pre-operational period, (ii) the operational period and (iii) the post-closure period. Various activities will take place in these periods and some may be undertaken to varying degrees throughout part or all of the lifetime of the facility: 
(i) The pre-operational period includes concept definition, site evaluation (selection, verification and confirmation), safety assessment and design studies. It also includes the development of those aspects of the safety case for safety in operation and after closure that are required in order to set the conditions of authorization, obtain the authorization and proceed with the construction of the disposal facility and the initial operational activities. The monitoring and testing programmes that are needed to inform operational management decisions are put in place.
(ii) The operational period begins when waste is first received at the facility. From this time, radiation exposures may occur as a result of waste management activities, and these are subject to control in accordance with the requirements for protection and safety. Monitoring, surveillance and testing programmes continue to inform operational management decisions and to provide the basis for decisions concerning the closure of the facility or parts of it. Safety assessments for the period of operation and the period after closure and the safety case are updated as necessary to reflect actual experience and increasing knowledge. In the operational period, construction activities may take place at the same time as waste emplacement in, and closure of, other parts of the facility. This period may include activities for waste retrieval, if considered necessary, prior to closure, activities following the completion of waste emplacement and the final closure and sealing of the facility.
(iii) The post-closure period begins at the time when all the engineered containment and isolation features have been put in place, operational buildings and supporting services have been decommissioned and the facility is in its final configuration. After its closure, the safety of the disposal facility is provided for by means of passive features inherent in the characteristics of the site and the facility and the characteristics of the waste packages, together with certain institutional controls, particularly for near surface facilities. Such institutional controls are put in place to prevent intrusion into facilities and to confirm that the disposal system is performing as expected by means of monitoring and surveillance. Monitoring may also be carried out to provide public assurance. The licence will be terminated after the period of active institutional control, when all the necessary technical, legal and financial requirements have been fulfilled.","1.22. 처분시설의 개발, 운영 및 폐쇄에 대한 세 단계 과정, (i) 운영 전 (ii) 운영 중 및 (iii) 폐쇄 후 단계를 파악하는 것이 편리하다. 각 단계마다 다양한 활동이 이루어지며, 이 중 일부 활동은 시설수명의 일부 또는 전체에 걸쳐 다양한 수준으로 시행될 수 있다.
(i) 운영 전 단계에는 개념정의, 부지평가(선정, 검증, 확정), 안전성 평가 및 설계연구가 포함된다. 또한 허가조건을 설정하고, 허가를 받고, 처분시설의 시공과 초기 운영활동을 진행하기 위해 필요한 운영 중과 폐쇄 후 안전을 위해 Safety Case에서 이러한 측면을 도출하는 과정이 포함된다. 운영상 관리 결정에 정보를 제공하기 위해 필요한 감시와 시험 프로그램을 실시한다.
(ii) 운영 단계는 해당 시설에 폐기물이 처음 반입되는 시점에 시작된다. 이때부터, 폐기물 관리 활동의 결과로 방사선 피폭이 발생할 수 있으며, 이들 활동은 방호와 안전을 위한 요건에 따라 규제 대상이 된다. 프로그램의 감시, 감독 및 시험을 통해 지속적으로 운영 관리상 결정에 필요한 정보를 제공하며 시설의 일부 또는 전체 폐쇄에 대한 결정의 근거가 된다. 운영 기간과 폐쇄 후의 안전성 평가와 Safety Case는 실제 경험과 늘어나는 지식을 반영하기 위해 필요시 보완한다. 운영 단계에서는 폐기물을 일부 시설에 정치하거나 일부분을 폐쇄하는 동시에 다른 부분에서 시공 작업을 진행할 수 있다. 필요하다고 판단되는 경우 폐쇄 이전의 폐기물 회수, 폐기물 정치 완료의 후속작업 및 시설의 최종 폐쇄와 밀봉이 운영 단계에 포함될 수 있다.
(iii) 폐쇄 후 단계는 모든 공학적 저장과 격리설비가 제대로 작동되었고, 운영건물과 지원 서비스가 해체되어 시설이 최종 형태로 존재하는 시점에 시작된다. 시설 폐쇄 이후, 처분시설의 안전은 부지와 시설의 특성과 폐기물 포장물 특성에 내재 된 수동적 설비와 더불어 특히 천층처분시설의 경우에는 특정 제도적 통제라는 방법을 통해 제공된다. 시설에 대한 침입을 방지하고 감시와 감독을 통해 처분시설이 계획에 따라 작동하고 있다는 사실을 확인하기 위해 제도적 통제를 실시한다. 감시는 공적인 보장(public assurance)을 제공하기 위한 목적에서 실시하기도 한다. 인허가는 적극적인 제도적 통제 기간이 종료된 이후, 모든 필요한 기술, 법률 및 재정 요건이 충족되는 시점에 만료된다."
2,,1.23,일반,a,처분시설의 수명주기,처분시설 개발,"1.23. This Safety Requirements publication is concerned with providing for the protection of people and the environment against the hazards associated with waste management activities relating to waste disposal, including hazards that could arise in the operational period and following closure. Assurance of this protection will be provided by the application of legal and regulatory requirements in the pre-operational and operational periods, and in some cases in the post-closure period.","1.23. 본 간행물은 운영 중이거나 해체 이후 발생할 수 있는 위험을 비롯하여 폐기물 처분과 관련된 폐기물 관리 작업에 따른 위험으로부터 인간과 자연의 방호에 대해 다룬다. 운영 전과 운영 중, 경우에 따라서는 폐쇄 후 단계에서 법률과 규제 요건을 적용하는 방법으로 방호를 보장한다."
2,,1.24,일반,a,처분시설의 수명주기,처분시설 개발,1.24. The disposal system (i.e. the disposal facility and the environment in which it is sited) is developed in a series of steps in which the scientific understanding of the disposal system and of the design of the disposal facility is progressively advanced. Safety assessment is an important tool for guiding site selection and evaluation and for assisting with the design of the facility. It is also used for evaluating the prevailing level of understanding of the disposal system and for assessing the associated uncertainties through the various steps in the development of the facility. The extent and complexity of such an assessment will vary with the type of facility and will be related to the hazard potential of the waste.,"1.24. 처분체계(가령, 처분시설과 해당 시설이 위치하는 환경)는 일련의 단계를 거쳐 개발되며, 이러한 과정에서 처분체계와 처분시설의 설계에 대한 이해가 점진적으로 향상된다. 안전성 평가는 부지선정과 평가에 있어 지침을 제시하고 시설 설계를 돕는 중요한 도구이다. 또한 처분체계에 대한 전반적인 이해 수준을 평가하고, 시설 개발의 여러 단계에서 나타나는 불확실성을 가늠하는데 안전성 평가를 이용하기도 한다. 안전성 평가의 범위와 복잡성은 시설의 종류에 따라 차이가 있으며, 이는 폐기물의 잠재적 위험과 관련이 있다."
